Decidim Commentable ID,Body
1466,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
30439,Propaganda
923,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
29696,"Por isso uma das propostas é o fortalecimento de arranos econômicos cooperativos
"
1243,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
1557,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
1379,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
20409,"Diante dos desafios globais, como o aumento da fome e a concentração de riqueza, a Vitru propõe ao G20 uma expansão da EaD para populações em situação de vulnerabilidade, proporcionando capacitação e qualificação que possibilitam o acesso ao mercado de trabalho e promovem a independência econômica. Essa inclusão educacional responde diretamente às metas dos Objetivos de Desenvolvimento Sustentável (ODS), que visam erradicar a pobreza extrema e a fome."
20410,"A Vitru Educação está preparada para oferecer uma educação que fortalece a resiliência das comunidades diante de crises, como mudanças climáticas e pandemias, por meio de um currículo adaptado às realidades regionais. A instituição capacita os estudantes para enfrentar e mitigar os impactos de crises, ampliando as oportunidades de trabalho em áreas como tecnologias sustentáveis, gestão de recursos naturais e saúde, fortalecendo a capacidade das comunidades para superarem adversidades."
20410,"A Vitru Educação está preparada para oferecer uma educação que fortalece a resiliência das comunidades diante de crises, como mudanças climáticas e pandemias, por meio de um currículo adaptado às realidades regionais. A instituição capacita os estudantes para enfrentar e mitigar os impactos de crises, ampliando as oportunidades de trabalho em áreas como tecnologias sustentáveis, gestão de recursos naturais e saúde, fortalecendo a capacidade das comunidades para superarem adversidades."
20415,"A Vitru acredita que a educação deve ser prioritária para a expansão da educação inclusiva e à criação de cursos voltados à capacitação profissional para populações vulneráveis, promovendo a superação das desigualdades."
1063,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
1938,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
29703,"Tema importante, porém muito específico e acaba se desvinculando da ideia geral do documento
"
30393,"Tema importante, porém muito específico e acaba se desvinculando da ideia geral do documento
"
20424,"A Vitru destaca a importância de incluir jovens e grupos vulneráveis na economia, assegurando que a transição para um modelo de economia sustentável contemple a educação e a capacitação desses grupos. A EaD permite que jovens em áreas remotas e sem acesso a instituições de ensino superior possam se qualificar e buscar melhores oportunidades no mercado."
20423,"A Vitru enfatiza a importância do trabalho decente e da redução da desigualdade de gênero e raça no ambiente laboral. Por meio de programas de capacitação em EaD, a instituição prepara os estudantes para atuar em ambientes inclusivos e para defender a igualdade de oportunidades, contribuindo para um mercado de trabalho mais justo."
20422,"A Vitru promove a educação de qualidade como meio de assegurar o trabalho decente, elemento central para a construção de uma sociedade justa e inclusiva. Seus cursos são voltados para a qualificação de profissionais e o fomento do empreendedorismo, criando oportunidades de trabalho em comunidades com altos índices de desemprego."
20421,"A Vitru apoia políticas de educação que valorizem a reforma agrária e a preservação de terras indígenas e quilombolas. Os cursos oferecidos pela instituição incluem conteúdos sobre justiça social e preservação ambiental, capacitando os estudantes a apoiar políticas de preservação e desenvolvimento sustentável."
20420,"A Vitru reconhece a importância da cultura alimentar e da justiça social na educação. Por meio de seus cursos, a instituição incentiva o respeito às tradições culturais e alimentares regionais, preparando os alunos para lidar com questões de segurança alimentar e proteção dos recursos naturais."
20408,Para atendimento a produção de alimentos saudáveis é imperativo que o governo federal garanta o aporte de recursos para as secretárias municipais de agricultura que é a entidade diretamente ligada aos agricultores familiares.
